ID,Name,Severity,Status,Location,Branch,Message,Description,Line Span,CWE,Created Date,Closed Date,False Positive,False Positive Explanation
52bd036b-bbab-4231-a122-0b4a165cb586,Race Condition Vulnerability,medium,open,/app/financehub/src/main/java/com/financehub/service/RateLimitService.java,financehub,The issue arises from the absence of atomic updates and synchronization when incrementing the rate limit counters. Multiple threads can concurrently modify the shared state; leading to inconsistencies and lost updates. This vulnerability undermines the rate limiting enforcement; thereby potentially allowing unauthorized or excessive usage.,The function isAllowed modifies the RateLimitInfo instance concurrently without any synchronization; leading to a race condition. In a high-concurrency environment; if two or more threads read the same value and increment it simultaneously; updates might get lost and allow more requests than the maximum allowed. This lack of atomicity in updating shared state undermines the intended rate limiting functionality; leaving the system vulnerable to abuse such as API flooding or credential stuffing. The issue is further compounded by the absence of proper synchronization mechanisms; which is critical in multi-threaded applications to ensure data integrity.,23@@45,CWE-362,"8/13/2025, 10:44:39 AM",,False,The vulnerability is genuine because the unsynchronized increment within the shared RateLimitInfo object can lead to race conditions; thereby undermining the rate limiting security mechanism. ConcurrentHashMap only provides thread-safe access to the map itself and does not ensure atomicity for compound operations on its values. Since this component is used in a production multi-tenant financial platform for enforcing rate limits on authentication requests; this issue is both exploitable and significant; and cannot be safely ignored.
4190c321-5fa3-4382-a7fb-181059686076,Unbounded RateLimit Map,high,open,/app/financehub/src/main/java/com/financehub/service/RateLimitService.java,financehub,This vulnerability arises from the use of an unbounded in-memory map to store rate limiting information. Without proper eviction or cleanup; the map will continue to grow indefinitely; allowing an attacker to exhaust system memory. This results in a potential denial-of-service by causing out-of-memory errors and impacting the overall availability of the system.,The code presents a critical vulnerability by using an unbounded in-memory map to track rate limiting. Since the ConcurrentHashMap grows with every new identifier and there is no mechanism to remove stale entries or limit its size; an attacker can deliberately send requests with unique identifiers. This will continuously add new keys to the map; eventually exhausting the available JVM heap space. In a production environment; particularly with multi-tenant applications; this can lead to a denial-of-service scenario where legitimate users are unable to access the system due to resource exhaustion. The vulnerability is further aggravated by the fact that the cleanup of expired data is tied only to request frequency; and does not perform periodic or automatic cleanup tasks independent of user input.,11@@45,"CWE-400, CWE-770","8/13/2025, 10:44:39 AM",,False,The vulnerability is genuine. The unbounded in-memory map is exploited through unsanitized and unbounded user input where keys can be arbitrarily created. Without a cleanup or eviction mechanism; an attacker can cause memory exhaustion; posing a significant risk of denial-of-service in a production multi-tenant environment. Therefore; this is not a false positive.
3f2210bf-8e3e-4815-9f26-21954da0a256,Cross-Tenant IDOR,high,open,/app/financehub/src/main/java/com/financehub/service/ReportService.java,financehub,The missing tenant validation in report lookup leads to a cross-tenant IDOR vulnerability. This allows attackers to retrieve file paths from reports belonging to other tenants; risking sensitive data exposure. The severity is high because it directly violates least privilege principles and can result in unauthorized access to financial data.,This issue arises because the code retrieves a report solely based on its identifier without validating the tenant context. As a result; attackers can enumerate or guess report IDs and retrieve file paths that belong to other tenants; leading to unauthorized access to sensitive data. The lack of tenant validation means that the data lookup is not properly scoped and violates the principle of least privilege. This vulnerability can be exploited to disclose sensitive financial data and further file access if the returned file path is used in subsequent operations.,89@@92,CWE-639,"8/13/2025, 10:44:24 AM",,False,The vulnerability is genuine because the code fetches the report by its ID without validating if it belongs to the tenant of the requester; making it vulnerable to Cross-Tenant IDOR attacks; as detailed in the provided dataflow analysis. This issue is particularly significant due to the production environment and the financial multitenant platform context; where unauthorized access to report file paths could lead to sensitive data exposure.
5c62a654-5e59-4d78-8d15-db6f5d5f30b8,ScriptEngine Code Injection,low,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,A low severity vulnerability was identified in MLService.java where the ScriptEngine.eval method could be vulnerable to code injection if it processes untrusted input. This vulnerability can lead to the execution of arbitrary code if an attacker can control the input. It is important to validate and sanitize any user-supplied data before involving it in execution paths such as eval.,This issue arises from the unsafe usage of ScriptEngine.eval where there is a risk that user-provided input may be executed as code; creating a code injection vulnerability. The vulnerability is categorized under CWE-94; which pertains to improper control of generation of code. This can ultimately lead to attackers executing arbitrary code within the system if proper validations and sanitizations are not applied; thereby compromising the overall security posture of the application. It is crucial to ensure that user inputs are properly sanitized or that the eval function is avoided for user-controlled inputs to mitigate this risk.,607@@658,CWE-94,"8/13/2025, 10:40:58 AM",,False,The vulnerability is legitimate because the evaluateCustomMetric method directly processes unsanitized user input via ScriptEngine.eval. This creates a potential code injection risk; especially in a production system for a financial multitenant platform. No safeguards such as input validation or sanitization are present; confirming that the issue is not a false positive.
2635cda3-79d8-4516-8672-6d8549a91f70,ScriptEngine Injection,low,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,The issue involves unsanitized user-controlled input being passed to ScriptEngine's eval method in MLService.java; risking arbitrary code execution. This aligns with CWE-94; representing a code injection vulnerability. Immediate remediation is advised to ensure data is properly validated; thereby preventing potential exploitation.,In MLService.java; between lines 708 and 751; there is a potential code injection vulnerability due to the usage of ScriptEngine's eval method. The eval method executes a string as code; and if user-controlled data is passed into this function without adequate sanitization or validation; it may lead to arbitrary code execution. This mistake falls under CWE-94; indicating the use of dynamically evaluated scripts; which can compromise the application if exploited. The vulnerability; while currently rated as low severity; is significant because an attacker could leverage this to execute malicious code in the context of the vulnerable application. Proper validation and sanitization of all data before passing it to eval is essential to mitigate this risk.,708@@751,CWE-94,"8/13/2025, 10:40:58 AM",,False,The vulnerability is genuine because unsanitized; user-controlled input is passed into ScriptEngine.eval within the calculateDynamicMetrics method. This creates a direct code injection risk CWE-94 that could be exploited to execute arbitrary code. Additionally; since the file is part of a production service in a financial multi-tenant platform; the potential impact is significant and cannot be safely ignored.
ac450fec-51e7-47eb-a764-f2b037b39793,ScriptEngine Injection,low,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,This issue is identified as a potential ScriptEngine code injection vulnerability since user-controlled data might be passed to the .eval method without proper sanitization. This opens the possibility of executing arbitrary code if an attacker can manipulate the inputs. It is recommended to verify input security measures and safeguard the method to ensure safe execution.,The detected code injection issue originates from the use of the ScriptEngine .eval method; where unvalidated or unsanitized user inputs may be passed directly to the method. This vulnerability can allow an attacker to inject and execute arbitrary code within the context of the application. The risk is particularly high if the application does not perform strict input validation or utilize safe coding practices. Although the severity is marked as low in this instance; it is important to address the issue to prevent any potential exploitation that could lead to unauthorized code execution or compromise of the application environment.,660@@706,CWE-94,"8/13/2025, 10:40:58 AM",,False,The executeMetricScript method is vulnerable to ScriptEngine code injection since it directly evaluates unsanitized user-supplied input using eval. Although it might be used internally; its public interface and lack of proper input validation mean that an attacker could inject arbitrary code; leading to potential unauthorized execution. Given the high sensitivity of the financial multitenant environment; this vulnerability cannot be safely ignored.
cb7f8857-ddd5-418a-bd9c-81f478001565,Plain‑Text PII Storage,medium,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,The code writes training dataset records directly to a JSON file without encryption or sanitisation; making sensitive data such as PII accessible to any process or user with file system access. This could lead to unauthorized data disclosure and non-compliance with data protection guidelines. Ensuring proper encryption and sanitisation is necessary to protect such data.,The issue arises from the fact that the application writes raw training dataset records directly into a JSON file without any encryption or sanitisation. This lack of security measure means that the file; potentially containing sensitive personally identifiable information PII; is stored in clear text and can be easily accessed by any process or user with file system access. As the data is not protected; there is an increased risk of data breaches; unauthorized disclosures; and potential non-compliance with data protection regulations. The vulnerability in data-at-rest protection is significant since; if compromised; it could lead to further exploitation or data leaks.,448@@506,CWE-311,"8/13/2025, 10:40:58 AM",,False,The vulnerability is genuine because the method directly writes unsanitized and unencrypted PII to disk without any remediation; making it susceptible to unauthorized access; particularly in a financial multi-tenant environment. There are no compensating controls evident in the source code to mitigate this risk; and the method is part of production level service code; which makes the issue exploitable in practice.
8991ef7b-b3d2-4345-a531-ee7c631aaa3e,Unsafe JSON Append,low,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,This issue arises when JSON manipulation is done through string replacement; which may corrupt the JSON structure and allow injection vulnerabilities if the appended content is malicious. Without proper parsing; the integrity of the JSON is compromised; leading to potential data loss or application errors. Relying solely on string manipulation instead of robust JSON handling opens up further risk vectors.,The issue stems from modifying an existing JSON file using a direct string replacement instead of properly parsing and handling the JSON structure. This approach can lead to data integrity issues by inadvertently corrupting the JSON format. Additionally; if the data appended contains malicious payloads; it might result in injection vulnerabilities. The use of simple string replacement makes it prone to errors; lacking proper validation and sanitization of the appended data; leading to potential security and data consistency risks.,523@@558,CWE-20,"8/13/2025, 10:40:58 AM",,False,The vulnerability in the appendToDataset method is genuine. The method uses unsafe string manipulation to append raw JSON data; bypassing proper JSON parsing and sanitization. In a production scenario for a financial multi-tenant platform; this poses data integrity and injection risks; and the lack of validation means that untrusted input could potentially corrupt the JSON structure. Therefore; the issue is not a false positive and requires remediation.
02709413-de2f-44c8-9b4a-9b28a6015959,Arbitrary Script Exec,critical,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,This vulnerability allows an attacker to execute arbitrary JavaScript while having unrestricted access to system-level APIs. The exposure of sensitive objects like System; Runtime; Files; and Paths creates significant risk. If exploited; this can result in full system compromise and remote command execution.,The code leverages Java's ScriptEngine to execute JavaScript provided as input and deliberately exposes critical system objects and APIs such as System; Runtime; Files; and Paths. This introduces a severe security risk by allowing arbitrary code execution. An attacker can supply malicious scripts that execute arbitrary commands or manipulate system resources without proper sandboxing or validation. This behavior aligns with CWE-94 Improper Control of Generation of Code and CWE-78 OS Command Injection; making it a critical vulnerability that can lead to remote code execution and full system compromise.,660@@690,"CWE-94, CWE-78","8/13/2025, 10:40:58 AM",,False,The vulnerability in executeMetricScript is real because it directly executes arbitrary JavaScript code without proper sanitization or sandboxing. The method injects sensitive system objects System; Runtime; Files; Paths into the script context; creating a risk for remote code execution. Given the production context of a financial multi-tenant platform; this issue poses a high risk and cannot be safely ignored.
5d97436a-7dc9-4721-b595-6202e7875557,Hardcoded Secrets,high,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,This issue involves hard-coded secrets within the configuration. Such exposure of credentials through embedded sensitive information in code can be readily leveraged by attackers. The vulnerability represents a risk of unauthorized access and potential data breach; hence is critical to address.,The code section returns a hard-coded JSON string which includes sensitive credentials such as an API key; a database connection URL; and an encryption key. Embedding these secrets in the code violates best practices in secret management and exposes critical credentials. This could be exploited by attackers to gain unauthorized access to sensitive systems including the ML API; internal databases; and cloud storage.,152@@155,"CWE-798, CWE-321","8/13/2025, 10:40:58 AM",,False,The vulnerability is not a false positive. The readConfigFile method returns hard-coded sensitive credentials in production when the config file does not exist; and these values are later exposed through the API response. This represents a significant security risk in a financial multi-tenant platform; as it violates best practices for secret management; potentially exposing the system to unauthorized access and data breaches.
0223a09a-9118-4e6c-87f1-0b555e397514,Unvalidated URL Download,high,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,The unvalidated URL download issue allows attackers to exploit SSRF vulnerabilities by supplying arbitrary URLs that are processed without proper validation. This can lead to malicious downloads; internal service exploitation; and further backdoor injections. Therefore; mitigating this issue is critical to secure the application against potential SSRF attacks.,This issue arises from the method loadModelFromUrl and its helper; downloadModelFile; which accept any URL provided by the caller without sufficient validation. The use of unvalidated URLs with RestTemplate.getForEntity allows an attacker to supply URLs that may target internal services; leading to Server-Side Request Forgery SSRF. Additionally; there is a risk that an attacker could force the system to download and write potentially malicious files as model binaries. The absence of proper URL validation could result in backdoors or further exploitation of the system; making this a significant vulnerability that needs to be addressed.,287@@339,CWE-918,"8/13/2025, 10:40:58 AM",,False,The vulnerability; which arises from loading model data from an unvalidated URL; represents a true security risk. The code directly passes an externally provided URL to a network call without performing proper validation; allowing SSRF and potential malicious file downloads. Given the production context of a financial multitenant platform; this could lead to significant exploitation; and thus the issue must be addressed rather than being considered a false positive.
b66e5b2f-2df3-48ee-859a-b8fef92160f7,Unsafe Script Evaluation,critical,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,The issue provides complete system access by evaluating user-controlled JavaScript with full system privileges; making it vulnerable to remote code execution. The script can make dangerous method calls and access critical resources; resulting in potential system compromise if manipulated by an attacker. This represents a disruption of standard security practices; allowing elevated privileges and arbitrary code execution.,The evaluateCustomMetric method takes an arbitrary JavaScript expression from the caller and executes it in a context that includes access to powerful Java classes; such as System and Runtime. This context grants the script extensive abilities including execution of arbitrary code; reading/writing to the file system; spawning processes; or exfiltrating sensitive data.  The direct inclusion and evaluation of user-provided scripts without proper sandboxing or restrictions is a critical design flaw. It allows an attacker to exploit these privileges leading to remote code execution; making the vulnerability extremely dangerous and a severe threat to system integrity.,607@@639,"CWE-94, CWE-78","8/13/2025, 10:40:58 AM",,False,The evaluateCustomMetric method allows an attacker to supply arbitrary JavaScript code that is executed with access to high-privilege Java classes such as System and Runtime; with no sanitization. This issue has a direct dataflow from untrusted input to eval; making it a clear remote code execution risk. Given the critical nature of a financial multi-tenant platform; this vulnerability is a genuine threat and cannot be safely ignored.
ef8fc344-bf43-4181-934a-bf1ab46c6832,LDAP Injection,high,open,/app/financehub/src/main/java/com/financehub/service/AuthService.java,financehub,The vulnerability is due to the improper handling of untrusted input in the LDAP search filter; which allows an attacker to inject special characters and manipulate the filter. This can lead to bypassing authentication or extracting sensitive directory information. It is a significant issue that requires proper input sanitization and escaping to prevent exploitation.,This LDAP Injection vulnerability occurs because the user-supplied 'username' is inserted directly into the LDAP search filter without proper escaping. An attacker can craft a malicious input containing special LDAP filter characters e.g.; ''; ''; '' to manipulate the query; which may allow bypassing authentication; impersonating other users; or even enumerating directory contents. The root cause is the inadequate sanitization of input; which bypasses the crucial input validation at trust boundaries. As a result; attackers can potentially exploit this vulnerability to compromise the security of the LDAP directory and related authentication mechanisms.,29@@31,CWE-90,"8/13/2025, 10:39:02 AM",,False,The vulnerability is not a false positive since the authentication method in a production service takes unsanitized user input and uses it directly in LDAP query construction. The file resides in an authentication service directory indicating production usage; and the crafted LDAP injection could lead to severe security risks such as bypassing authentication or exposing sensitive directory information. This; combined with the financial context; warrants a high level of confidence in the existence and severity of the issue.
3e6582e2-1850-465b-8d85-2d813469f7f9,LDAP Injection Risk,medium,open,/app/financehub/src/main/java/com/financehub/service/AuthService.java,financehub,This vulnerability arises when non-constant data is used in an LDAP query without proper sanitization; exposing the application to potential LDAP injection attacks. An attacker could manipulate the input to execute arbitrary LDAP commands; leading to unauthorized access or data breaches. It is crucial to implement robust input validation and sanitization to mitigate this risk.,The vulnerability exists because the system uses non-constant; possibly user-supplied data directly in constructing an LDAP query. Without proper validation or sanitization; an attacker may be able to inject malicious LDAP code to alter the behavior of the query; compromising the security of the authentication process. This issue is particularly concerning because LDAP injection can lead to unauthorized access; data exposure; or bypassing the authentication logic; which could have serious implications for the system's security.,20@@61,CWE-90,"8/13/2025, 10:39:02 AM",,False,The AuthService code directly uses unvalidated user input to construct LDAP queries; making it vulnerable to LDAP injection. The vulnerability is exploitable in a production authentication context of a financial multi-tenant platform; where even small security flaws can lead to serious breaches. No sanitization or parameterization measures are employed; confirming that this is not a false positive.
