ID,Name,Severity,Status,Location,Branch,Message,Description,Line Span,CWE,Created Date,Closed Date,False Positive,False Positive Explanation
92ffca52-fe0b-45d9-8a9a-a405c8a5f275,SSRF vulnerability,high,open,/app/financehub/src/main/java/com/financehub/service/WebhookService.java,financehub,This SSRF vulnerability in fetchWebhookConfig can lead to unauthorized access of internal endpoints. The method directly uses an externally provided URL without any validation; thereby exposing potentially sensitive resources. The vulnerability is critical because it lacks proper input sanitization; making the system vulnerable to attacks that leverage internal services.,The fetchWebhookConfig method is vulnerable to a Server Side Request Forgery SSRF attack. This vulnerability originates from the method's lack of validation on the configuration URL provided to it; which could allow an attacker to send crafted requests that could access internal or restricted resources. Additionally; sensitive endpoints may be exposed if an attacker tricks the service into making requests to internal systems. The absence of input sanitization and the direct utilization of external input as a URL without constraints further increase the risk of unauthorized access and potential data leaks.,45@@54,CWE-918,"8/13/2025, 2:47:46 PM",,False,The SSRF vulnerability is caused by the unsanitized; unvalidated use of the 'configUrl' in both the service and controller code. This vulnerability is indeed exploitable since the URL parameter is directly used in a network request and the endpoint exposing this functionality appears to be accessible. In an enterprise-grade financial platform; such SSRF vulnerabilities pose significant risks; thereby indicating that this is not a false positive and must be addressed.
82250ca0-ed49-43ab-95f5-d7ac2b35e9c2,JPQL Injection,high,open,/app/financehub/src/main/java/com/financehub/service/UserService.java,financehub,Unsanitized JPQL concatenation risks injection. This vulnerability allows attackers to modify queries through injected input; undermining data security and tenant isolation. Parameterization should be used to construct safe queries.,The vulnerability exists due to the unsanitized concatenation of user-derived input into the JPQL query string. This can allow an attacker to manipulate the JPQL query by injecting malicious fragments; potentially compromising data integrity and allowing unauthorized access to sensitive information. The direct string interpolation without proper parameterization makes it easy for the attacker to subvert the unique constraints or bypass access controls implemented in the query.  Additionally; the use of multi-tenant logic intensifies the risk because an injection attack could be structured to compromise specific tenants by altering the query logic. The vulnerability could be mitigated by using parameterized queries; a best practice that safely binds user inputs as parameters; ensuring that the query structure remains intact. Without such precautions; the application remains vulnerable to injection attacks that can lead to data leakage or manipulation.,111@@115,CWE-89,"8/13/2025, 2:46:56 PM",,False,The unsanitized concatenation of the tenant identifier and the user-provided search query in the JPQL statement creates a viable injection point. This is used through the exposed 'search' service endpoint; directly flowing user input into a query; which violates secure coding standards for parameterized queries and input handling. Given that this code is part of an enterprise-grade multi-tenant financial platform; it presents a significant risk and thus cannot be safely ignored.
eefb7ee3-c4f3-4a76-b90d-8d41b63e9a32,Missing Balance Check,medium,open,/app/financehub/src/main/java/com/financehub/service/TransactionService.java,financehub,The account balance is deducted without a check to ensure sufficient funds; which may lead to a negative balance. This is a serious issue in a financial environment as it can allow overdrafts. Proper checks should be instituted to prevent such vulnerabilities.,This vulnerability is caused by the absence of appropriate balance verification before transferring money. The system subtracts the transfer amount from the sender's account without ensuring that there is a sufficient balance; potentially permitting the account to go into a negative balance. The lack of a proper check opens up the possibility for either accidental overdraws or deliberate exploitation by attackers to manipulate account balances; thereby compromising transactional integrity and leading to financial discrepancies within the system.,229@@274,CWE-20,"8/13/2025, 2:45:43 PM",,False,The createQuickTransfer method directly subtracts the transfer amount from the sender’s account without verifying that the balance is sufficient; thus allowing the balance to go negative. This is a real vulnerability rather than a false positive; as the method is part of the production service and is exposed through the controller. The code comments reinforce this vulnerability; confirming that the deduction without validation is intentional but still risky in a financial system.
6a66859d-4682-4f22-8cc6-ac293938331b,Weak Session ID,high,open,/app/financehub/src/main/java/com/financehub/service/SessionService.java,financehub,The session ID is created using predictable methods that provide low entropy. This makes the session IDs susceptible to being guessed by attackers. An attacker may utilize this vulnerability to hijack sessions; leading to potential unauthorized access. It is recommended to use cryptographically secure random generators to prevent such attacks.,The session identifier is generated using System.currentTimeMillis and Math.random; both of which are not cryptographically secure and provide low entropy. This makes the generated session IDs predictable and susceptible to guessing. An attacker could exploit this vulnerability to perform session fixation or impersonation attacks; potentially granting unauthorized access to authenticated sessions in the application.,66@@68,CWE-330,"8/13/2025, 2:43:47 PM",,False,The session ID is generated using predictable; non-cryptographically secure methods System.currentTimeMillis and Math.random; which makes it vulnerable to session hijacking or fixation attacks. Given that the service is part of an enterprise-grade financial platform and used in production; this vulnerability poses a significant security risk and should be addressed. Thus; it is not a false positive.
9c485d26-4f2e-45f6-b3a4-031f35f62371,Session Tampering,medium,open,/app/financehub/src/main/java/com/financehub/service/SessionService.java,financehub,This vulnerability arises from a method that alters session identifiers without enforcing proper access controls. The absence of authentication checks allows unauthorized modifications to session data. Consequently; this could result in privilege escalation and abuse by attackers.,The issue lies in the transferSession method allowing modification of session data without adequate authorization checks. This absence of validation and access control mechanisms enables an attacker to modify the association of sessions to users and tenants; potentially leading to privilege escalation and unauthorized access. The vulnerability risk is heightened by the lack of checks on modifying critical session parameters; making it an important issue to address by implementing robust authentication and authorization checks.,70@@75,CWE-285,"8/13/2025, 2:43:47 PM",,False,The transferSession method lacks proper authentication and authorization checks; allowing untrusted inputs to modify session user and tenant information. This vulnerability; exposed via a public endpoint in a multi-tenant system; poses a risk for privilege escalation and unauthorized access. The analysis confirms that this is not a false positive and requires remediation.
861ce931-5193-4066-b487-a750f41a01d5,Unvalidated Sort,medium,open,/app/financehub/src/main/java/com/financehub/service/ReportService.java,financehub,The code accepts an externally supplied sort parameter without sufficient validation. This can lead to unexpected behavior and potential internal system disclosure due to improperly constructed queries. Furthermore; lacking a whitelist for acceptable sort fields leaves the application exposed to manipulation by attackers. It is crucial to validate and sanitize all inputs used in dynamic query constructions.,The code dynamically builds a sorting mechanism by using user-supplied input without validating it against a whitelist. This leaves the system vulnerable to unpredictable behavior because the sort parameter could be manipulated by an attacker to alter the database query in unexpected ways; potentially exposing sensitive internal details or causing performance issues due to erroneous query planning. The vulnerability is especially concerning as it could provide an attacker with insights into the underlying database structure or enable the injection of further malicious commands when combined with other vulnerabilities.,80@@83,CWE-20,"8/13/2025, 2:40:26 PM",,False,The ReportService.list method uses an unsanitized 'sort' parameter directly in dynamic Sort construction; which constitutes a potential injection point. Although the impact is limited by tenant scoping and Spring Data’s internal handling; the absence of input validation or whitelisting could lead to unstable behavior or unintended disclosure of internal structures if errors occur. This warrants addressing the risk; and therefore the vulnerability cannot be safely ignored.
15ae81bf-74c4-4176-89c5-fe148498e302,Unvalidated Filter,medium,open,/app/financehub/src/main/java/com/financehub/service/ReportService.java,financehub,The filterReports method accepts and forwards unvalidated input parameters into the repository method. This behavior; especially in contexts where dynamic query construction might be employed; can result in logic errors and potential injection-like vulnerabilities. The lack of explicit input sanitization or validation increases the risk of data manipulation; making this issue a valid concern under CWE-20.,The reported issue highlights the lack of input validation of parameters typeFilter; dateFrom; dateTo before they are passed into the repository method findByCustomFilter. This opens up the possibility for manipulation that could lead to unexpected behavior or logic errors; particularly if the repository performs dynamic query construction without proper safeguards. Even though the lower layers might rely on additional controls; the absence of explicit validation in this method still represents a security risk.  The risk is compounded by the use of potentially untrusted data references in sensitive functions; thus making this a valid security concern under CWE-20 Improper Input Validation. Given that the functionality ties closely with tenant-based report filtering; any tampering can have downstream effects; possibly leading to unauthorized data exposures or misinterpretations in the reporting process.,95@@98,CWE-20,"8/13/2025, 2:40:26 PM",,False,The analysis confirms that this is not a false positive. The filterReports method accepts unvalidated external inputs that are directly concatenated into a dynamic SQL query in the repository. This chain opens up the system to SQL injection risks; especially within a sensitive; multi-tenant financial platform. The lack of sanitization or parameterization in constructing the SQL query makes this a valid vulnerability; necessitating appropriate input validation or use of prepared statements to mitigate the risk.
0a31f86a-5ee7-40a6-9607-9e5ccc574e5f,Race Condition,medium,open,/app/financehub/src/main/java/com/financehub/service/RateLimitService.java,financehub,The unsynchronized update of the rate limit counter poses a serious risk in concurrent environments. The operation is not atomic and similar operations might interleave; leading to inconsistent count state. This could allow bypassing the intended rate limit; thereby posing a vulnerability.,The issue stems from the fact that even though the ConcurrentHashMap is thread-safe; the objects stored within it are not protected from concurrent modifications. In this specific case; the 'count' field of the RateLimitInfo object is being incremented without proper synchronization; which can lead to a race condition as multiple threads can update the count simultaneously.  This race condition can result in inconsistent state of the 'count' variable; making the rate limiting logic faulty. This could potentially allow more requests than intended; as the unsynchronized update might bypass the designed request threshold; leading to potential abuse and overload scenarios. The multi-threaded environment amplifies this vulnerability since concurrent access without atomic operations is inherently unsafe.,41@@44,CWE-362,"8/13/2025, 2:39:42 PM",,False,The unsynchronized update in the rate limiting logic creates a true race condition vulnerability. The RateLimitInfo objects stored within the ConcurrentHashMap are modified concurrently without atomic operations or proper synchronization. Given that this service plays a critical role in handling authentication requests in an enterprise-grade; multi-tenant financial platform; the vulnerability poses a real risk of bypassing intended rate limits; which can lead to abuse and system overload. Therefore; this issue is not a false positive.
fb6e1723-44a7-43f2-8b36-3b613bc86fed,Unvalidated URL Handling,high,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,The unvalidated URL in loadModelFromUrl leads to potential SSRF and file system risks. This code allows attackers to download arbitrary content from unauthenticated sources and write it to the filesystem without validation. The risk is critical because it exposes both the internal network and file integrity to malicious manipulations.,This issue arises from the loadModelFromUrl method which downloads a model file using a URL provided by an external source without performing adequate validation. The vulnerability is primarily due to the absence of restrictions or checks on the URL; leading to a potential Server-Side Request Forgery SSRF scenario. An attacker could manipulate the URL to point to internal or otherwise sensitive resources; thereby bypassing network segmentation or firewalls.  In addition to SSRF; the method writes the downloaded model file to the local filesystem without verifying its contents; which could allow an attacker to introduce malicious code or data. This dual fault in URL validation and file handling makes the code vulnerable to both network attacks and local file compromise. The effective combination of these issues makes it a critical security gap; warranting high priority remediation through URL validation or other protective measures such as whitelisting permitted domains and robust error handling.,287@@325,CWE-918,"8/13/2025, 2:39:29 PM",,False,The unvalidated URL handling in the loadModelFromUrl method makes it susceptible to SSRF and potential local file compromise. The code directly downloads data from an external source without proper filtering or validation; and writes the data to the filesystem without any checks. Given that this is part of an enterprise-grade financial platform built with Spring Boot; the risk is serious and cannot be dismissed. Therefore; the vulnerability is real and should be addressed.
b66030d1-113b-4a24-a64a-330a1ed899fa,Unsafe JSON Append,medium,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,This issue represents an unsafe JSON append operation where the code performs direct string concatenation for creating valid JSON output. The method does not perform proper JSON parsing or validation; making the system vulnerable to malformed input and potential injection attacks. The risk of injecting maliciously formatted data could result in data corruption and unexpected runtime errors; which can have severe operational impacts. It is important to adopt secure JSON manipulation practices to mitigate these risks.,The appendToDataset method uses unsafe JSON manipulation by directly appending new records to a JSON file without using proper JSON parsing or validation. This approach leverages fragile string manipulation techniques which can lead to malformed JSON or data corruption if the input is not perfectly formatted. The lack of robust error handling and input validation further increases the risk of injection attacks; where an attacker could craft data that breaks the JSON structure; potentially leading to denial of service or further data integrity issues.,523@@568,CWE-74,"8/13/2025, 2:39:29 PM",,False,The analysis clearly indicates that appendToDataset performs unsafe JSON manipulation with unsanitized user input. The attainable data from the HTTP endpoint makes it exploitable in production; resulting in the potential for injection attacks and data corruption. Given the enterprise context and the multi-tenant nature of the platform; this vulnerability is significant and should be addressed; confirming it as a valid issue.
6fdd388f-db87-49a3-ad2e-bd82e12ca9a8,ScriptEngine eval injection,low,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,User input can be injected into the ScriptEngine.eval call. The method potentially processes untrusted data; leading to possible code execution. Although the risk is classified as low; the potential for exploitation remains. Proper sanitization and validation are necessary to mitigate this vulnerability.,This issue occurs in MLService.java where user inputs can potentially be injected into the ScriptEngine.eval call; leading to arbitrary code execution. Even though the immediate severity is low; the ability to pass user-supplied data to an evaluated script can open avenues for exploitation; especially if additional input sanitization is bypassed. Proper input validation; or completely avoiding script evaluation of untrusted data; is necessary to mitigate the risk.  The vulnerability demonstrates a common pitfall in the use of dynamic evaluation functions which may not adequately separate trusted and untrusted content. Even with a low severity classification; precaution is always recommended to ensure that the evaluated script content is not susceptible to manipulation by malicious actors; potentially resulting in unintended behavior or security breaches.,607@@658,CWE-94,"8/13/2025, 2:39:29 PM",,False,The evaluateCustomMetric method directly passes user-supplied input to ScriptEngine.eval without any sanitization; thereby exposing potential for arbitrary code execution. Given that the code is part of a production service in an enterprise financial platform; and that system functions are exposed in the script context; this vulnerability is valid. Proper input validation and sandboxing are essential to mitigate this risk; hence it is not a false positive.
7d859776-b646-4199-a038-e966ed13dea1,Hardcoded Credentials,high,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,Hardcoding sensitive credentials in the source code introduces risk by exposing API keys; database URLs; and encryption keys. The vulnerability is exploitable if an attacker accesses the source code or defaults to the embedded JSON configuration. Addressing this issue involves removing hardcoded credentials and employing secure configuration management practices.,This function exposes a serious security risk by including hardcoded credentials and sensitive configuration details in its fallback JSON configuration. The presence of these hardcoded values; such as an API key; database URL; and encryption key; can facilitate unauthorized access if an attacker uses them. Hardcoding such sensitive information violates best practices for secure coding and can lead to credential exposure and further exploitation of internal systems. The vulnerability's location in the code may allow an attacker to bypass secure file configuration and directly utilize the hardcoded values; thereby undermining the security of the application.,149@@157,CWE-798,"8/13/2025, 2:39:29 PM",,False,The vulnerability is a true issue because the readConfigFile function returns a hardcoded JSON configuration with sensitive credentials as a fallback. This data is later exposed through getDetailedModelInfo; potentially allowing attackers to access sensitive internal data. Given the production context of an enterprise-grade; multi-tenant financial platform; and the associated risk of exposing such credentials; the vulnerability is not a false positive.
