ID,Name,Severity,Status,Location,Branch,Message,Description,Line Span,CWE,Created Date,Closed Date,False Positive,False Positive Explanation
c3825c5e-d568-4f31-aa59-8a30ea15edd6,Unvalidated URL SSRF,critical,open,/app/financehub/src/main/java/com/financehub/service/WebhookService.java,financehub,This vulnerability stems from the unvalidated use of a user-supplied URL within the sendWebhook method. It enables attackers to initiate unauthorized requests to internal services; potentially bypassing network security controls. The issue is critical due to the heightened risk of sensitive data exposure and subsequent exploitation of internal system components.,The sendWebhook implementation presents a serious security risk since it accepts a webhookUrl from an external or untrusted source without validation; sanitization; or applying a whitelist of allowed domains. As a result; an attacker can exploit this flaw to force the server to issue HTTP requests to arbitrary endpoints; known as Server-Side Request Forgery SSRF. Furthermore; the potential logging of the raw webhookUrl increases the risk of exposing sensitive endpoints and internal information. This vulnerability is critical as it can be used to target internal systems; access protected resources; and breach internal security measures; thereby allowing an attacker to create further escalations within the network.,20@@34,CWE-918,"8/13/2025, 12:30:37 PM",,False,The vulnerability in the sendWebhook method is a true issue rather than a false positive. The code directly takes an externally provided URL without any validation or whitelist; making it exploitable for SSRF attacks. Given the production context of the service in a multi-tenant financial platform; the risk is significant; and no mitigations were found in the existing code.
37acd92d-b27f-4205-91d6-1340afe12c31,Unvalidated URL SSRF,critical,open,/app/financehub/src/main/java/com/financehub/service/WebhookService.java,financehub,The code allows for SSRF vulnerability since it uses an unvalidated webhook URL to perform an HTTP POST request via restTemplate.exchange. This can enable attackers to target sensitive internal endpoints or metadata endpoints; leading to severe security breaches. It is critical to validate or restrict the provided URL to prevent exploitation.,The method 'validateWebhookEndpoint' exhibits a potential Server Side Request Forgery SSRF vulnerability as it accepts a webhook URL from an untrusted source and uses it directly in an HTTP POST request without proper validation or sanitization. This could allow an attacker to direct requests to internal services; metadata endpoints or other unintended destinations within the network. Without adequate restrictions on the URL or host; malicious actors could leverage this vulnerability to perform internal network reconnaissance; bypass internal firewalls; or exfiltrate sensitive data; thereby compromising the overall security of the system.  Given the critical severity of SSRF vulnerabilities; this issue poses a significant risk and warrants immediate remediation. Enhanced security controls such as validating the input URL; whitelisting allowed hosts; and using safer request methods should be implemented to mitigate the risk associated with SSRF attacks.,56@@67,CWE-918,"8/13/2025, 12:30:37 PM",,False,The method 'validateWebhookEndpoint' directly uses an externally supplied URL to perform an HTTP POST request without any validation or restrictions. This irrevocably opens up the possibility of SSRF attacks in a production environment on a multi-tenant financial platform; making this vulnerability a genuine risk. There are no mitigating controls evident in the implementation.
4fe29e01-f04a-4611-a60f-16ee7c11bc0f,Unvalidated URL SSRF,critical,open,/app/financehub/src/main/java/com/financehub/service/WebhookService.java,financehub,This vulnerability arises from the lack of validation on the configUrl parameter in the fetchWebhookConfig method. Without proper input sanitation; the method can be exploited for SSRF attacks; leading to unauthorized access to internal resources and sensitive data. Moreover; logging unvalidated input increases the risk of exposing sensitive URL information.,The function fetchWebhookConfig is vulnerable to a Server-Side Request Forgery SSRF attack. Since the configUrl is accepted directly from an untrusted source and used in the RestTemplate call without any validation or sanitization; an attacker can control the URL to access internal resources; which may lead to severe information disclosure or unauthorized access of internal services. Additionally; logging the configUrl might inadvertently expose sensitive information in logs; further exacerbating the risk. Detailed logging of unvalidated user input compounds the issues; providing potential attackers with clues about internal system endpoints that can be exploited.,45@@49,CWE-918,"8/13/2025, 12:30:37 PM",,False,The fetchWebhookConfig method uses a user-supplied URL without any validation or sanitization; directly invoking a network call with RestTemplate.getForEntity. Given that this service is part of the production code for a multi-tenant financial platform; such unvalidated external input constitutes a risk for SSRF attacks; which is unacceptable in a security-sensitive context. Therefore; the vulnerability should be considered genuine.
72f9d4e4-913b-425e-bd3a-be7fefc0c598,Log Injection,medium,open,/app/financehub/src/main/java/com/financehub/service/WebhookService.java,financehub,The logging of an unsanitized webhook URL allows the injection of arbitrary log entries; impacting log integrity. This could enable attackers to camouflage their activity and obstruct forensic analysis. Moreover; the vulnerability creates an avenue for exploiting control characters that can disrupt normal logging behavior.,The log injection vulnerability occurs because the raw webhookUrl is logged without any sanitization; allowing an attacker to inject control characters or malicious payloads. This can lead to the creation of fake log entries or even corrupt log parsing processes. Additionally; improper logging can obscure important events; complicating forensic analysis and potentially providing attackers with a recon environment to conduct further operations. Such vulnerabilities can have cascading effects like undermining trust in log integrity and hindering incident response efforts.,28@@28,CWE-117,"8/13/2025, 12:30:37 PM",,False,The vulnerability is genuine. The unsanitized webhookUrl is logged directly without any form of input sanitization. Although SLF4J’s parameterized logging prevents simple string concatenation issues; it does not escape control characters that can lead to log injection attacks. In a multi-tenant financial platform where log integrity is paramount; this can result in obstructed forensic analysis and potential tampering with log data. No mitigating controls are evident in the implementation; so this issue must be treated as a real risk.
77ba9833-3283-44c4-ba66-84bc3be49e4b,Unvalidated URL SSRF,critical,open,/app/financehub/src/main/java/com/financehub/service/WebhookService.java,financehub,The method proxyRequest accepts an unvalidated targetUrl which can be exploited for SSRF attacks. It forwards given inputs to internal systems without sanitization and logs sensitive URLs. The vulnerability introduces a risk of exposing internal endpoints and sensitive information; underscoring the need for robust URL validation.,The proxyRequest method accepts a targetUrl from an untrusted input and immediately uses it to send an HTTP request without any form of validation or sanitization; which constitutes a Server Side Request Forgery SSRF vulnerability. An attacker can exploit this flaw by providing a targetUrl that points to internal systems or sensitive resources; potentially bypassing network boundaries and accessing private endpoints. Additionally; logging the target URL without restricting sensitive URL exposure further exacerbates the risk; as it may reveal internal URLs or service endpoints to unauthorized parties. Therefore; without proper whitelisting or URL validation mechanisms; this issue represents a critical vulnerability that must be addressed immediately.,80@@96,CWE-918,"8/13/2025, 12:30:37 PM",,False,The proxyRequest method in the WebhookService class takes an untrusted targetUrl without validation or sanitization and uses it in a network call; making it vulnerable to SSRF attacks. The vulnerability exists in production code in a multi-tenant financial platform; where exposing internal services or endpoints could have significant consequences. No mitigating controls were found; so the issue should be taken seriously.
4c30eb69-1401-4981-8c82-ef3ef443249a,IDOR in get,high,open,/app/financehub/src/main/java/com/financehub/service/TransactionService.java,financehub,The get method lacks tenant-based filtering; thereby enabling unauthorized data access across tenants. This opens the door for an attacker to exploit the system by guessing transaction IDs and accessing unauthorized data. The vulnerability is a classic case of Insecure Direct Object Reference IDOR; and must be promptly addressed.,The get method retrieves transactions solely based on the ID parameter without verifying the tenant context and there's a clear risk of Insecure Direct Object Reference IDOR. As a result; in a multi-tenant environment; a malicious user could potentially guess or carry out an attack by supplying a valid transaction ID from a different tenant. This design flaw allows unauthorized access to data; enabling attackers to breach data boundaries across tenants; which is a critical security risk in applications requiring tenant isolation.,108@@112,CWE-639,"8/13/2025, 12:30:02 PM",,False,The get method lacks tenant validation and directly retrieves data based on a supplied transaction id; making it vulnerable to an Insecure Direct Object Reference IDOR attack. This vulnerability is critical in a multi-tenant financial platform and is not mitigated by any compensating controls within the method. Hence; the security risk is genuine and should be addressed.
2f3b5352-6882-4cb9-bce3-e4812e0da395,IDOR Transfer,high,open,/app/financehub/src/main/java/com/financehub/service/TransactionService.java,financehub,The quick transfer method is vulnerable to an IDOR attack due to missing tenant validation. The lack of proper account ownership checks enables attackers to access and manipulate accounts that do not belong to them. This vulnerability poses a significant risk to data integrity and financial security across tenants. Immediate remediation is recommended to enforce strict tenant isolation.,The issue is due to the absence of tenant validation in the quick transfer method. The code directly fetches accounts using accountRepository.findById without verifying if these accounts belong to the current tenant. This oversight creates an IDOR vulnerability; allowing malicious users to manipulate accounts across different tenants. Consequently; an attacker could potentially initiate transfers between accounts belonging to different tenants; bypassing tenant isolation and causing financial fraud.,241@@246,CWE-639,"8/13/2025, 12:30:02 PM",,False,The createQuickTransfer method fails to validate that the accounts being accessed belong to the tenant. Despite fetching the tenant id for the transaction; the direct use of accountRepository.findById without tenant checks allows potential cross-tenant access. Given that this code is production-level and the vulnerability is both technically valid and aligned with CWE-639; it is not a false positive and requires remediation.
f6d7198b-7f90-4237-8ae9-8b49082c307c,Plain Text SSN Storage,high,open,/app/financehub/src/main/java/com/financehub/service/UserService.java,financehub,Storing sensitive SSN data in plain text poses a high risk as it may lead to identity theft; fraud; and regulatory violations. The absence of encryption; hashing; or tokenization of the SSNs makes them easily accessible to unauthorized parties if the database is compromised. Without proper data protection measures; the application fails to secure sensitive personal data against attacks; increasing the potential for significant legal and financial repercussions.,The code is storing the Social Security Number SSN in plain text by directly setting it in the User entity without applying any form of encryption; hashing; or tokenization. This is a significant security risk because SSNs are highly sensitive and are governed by strict legal regulations such as GDPR; HIPAA; and PCI DSS. Sensitive data stored in plain text can be easily compromised if an attacker gains access to the database; leading to identity theft; fraud; and major legal and regulatory consequences. Additionally; without encryption at rest; even database backup files and logs can expose SSN data; meaning the persistence layer becomes a critical vulnerability point that requires immediate remediation.,29@@29,"CWE-311, CWE-200","8/13/2025, 12:29:55 PM",,False,The SSN is handled as sensitive data and is stored in plain text with no protection measures. Given that the code resides in a production service for a multi-tenant financial platform; this represents a real security vulnerability. The input is not validated or encrypted; making it highly susceptible to data breaches; and thus the issue cannot be safely ignored.
b441d42d-4cea-4f35-8239-f7ad6ffdb15c,Weak Session ID,high,open,/app/financehub/src/main/java/com/financehub/service/SessionService.java,financehub,The vulnerability arises because the session ID is generated using predictable elements such as system time and Math.random. This makes it vulnerable to session hijacking; as an attacker may be able to guess valid session IDs. The issue is critical in multi-tenant systems where such predictability can lead to unauthorized access.,The method generates a session identifier by concatenating the current system time in milliseconds with a floating-point value from Math.random. Neither of these metrics provides a high level of unpredictability required for secure session tokens. The lack of cryptographic randomness makes it possible for an attacker to predict or guess the session IDs; potentially hijacking user sessions.  Due to the predictable timing and biased RNG method used; an attacker can potentially compute or enumerate valid session identifiers; posing a serious risk in a multi-tenant financial application. This vulnerability may lead to unauthorized access and data breaches; resulting in severe security incidents. A proper cryptographic randomness generator must be used to generate secure; unpredictable session IDs.,66@@68,CWE-330,"8/13/2025, 12:28:01 PM",,False,The vulnerability is valid as the session ID is generated using a predictable combination of System.currentTimeMillis and Math.random; which does not meet cryptographic standards. Given that the SessionService is used for managing sessions in a production environment on a multi-tenant financial platform; this is a serious issue. There is no evidence that this code is only used in non-production contexts or mitigated by other measures.
b0c61b69-cd76-4666-b5e6-3a3aead426fd,Session Fixation,high,open,/app/financehub/src/main/java/com/financehub/service/SessionService.java,financehub,The vulnerability is caused by accepting a user-supplied sessionId without validation. This opens the door for session fixation attacks; allowing an attacker to control session identifiers. It is particularly dangerous in environments handling sensitive data as it could enable unauthorized access and potential financial fraud.,The createSession method accepts an optional sessionId from the caller. If a sessionId is provided; it is used directly without any validation or sanitization. This oversight can lead to a session fixation vulnerability; where an attacker can force the creation of a session using a pre-defined sessionId. With such weakness; an attacker may hijack or impersonate sessions; particularly in a financial platform where sensitive data or transactions are at risk. Proper input validation and generating secure session identifiers exclusively on the server side would mitigate this risk.,33@@41,CWE-613,"8/13/2025, 12:28:01 PM",,False,The vulnerability is real. The createSession method allows an externally provided sessionId to be used directly without validation; leading to a session fixation risk. In a multi-tenant financial platform; this design flaw can be especially dangerous; as an attacker might force a session to use a chosen identifier to hijack sessions. Given the absence of adequate safeguards; the issue should be addressed.
34d7fef8-4606-4fc5-86d7-fcbfa3b2bdb1,SSRF via RestTemplate,high,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,The code in downloadModelFile does not validate the incoming URL; leaving the application vulnerable to SSRF attacks. The lack of proper URL validation means an attacker could manipulate the URL to access internal resources. This vulnerability is high-risk due to its broad impact and potential for significant data exposure.,The downloadModelFile method takes an unvalidated URL provided by the user and directly uses it in a call to RestTemplate.getForEntity; making it highly susceptible to SSRF attacks. This vulnerability can allow an attacker to access internal network resources by supplying malicious URLs; which is particularly risky in a configuration where internal APIs or metadata endpoints are exposed. As the method is used by multiple public APIs loadModelFromUrl; loadModelFromConfig; importModelPackage; the potential impact is widespread and could lead to unauthorized access or data exfiltration; which constitutes a significant security risk.,328@@339,CWE-918,"8/13/2025, 12:25:39 PM",,False,The method downloadModelFile directly uses an unvalidated URL input from user-supplied data in a production service; making the application vulnerable to SSRF. The risk is compounded by its use in a multi-tenant financial platform; where unauthorized access to internal resources could have major consequences. No input sanitization exists to mitigate this vulnerability; confirming that it is not a false positive.
6269977f-b042-46b8-88f4-3927fe8b3fae,Uncontrolled Script,critical,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,The vulnerability allows for arbitrary script execution due to the unsanitized and unrestricted execution of user-provided code. The method directly exposes critical system functionalities such as file handling and runtime execution; which may lead to full system compromise if exploited. Remediation must ensure proper script sandboxing and input validation to mitigate potential attacks.,This vulnerability originates from the executeMetricScript method which accepts user-controlled scripts and variables. The method exposes sensitive system functionalities by providing access to Java classes such as Runtime and Files; and executes the user-supplied script without any form of sandboxing or validation. This means an attacker can potentially execute arbitrary code; manipulate files; and even spawn processes; leading to full system compromise. Furthermore; the lack of proper checks or isolation mechanisms escalates the risk and impact of this vulnerability by blending untrusted user input directly with system-level resources. Adequate remediation would include implementing strict input validation; sandboxing the script execution; and ensuring that sensitive system functionality is not exposed to untrusted scripts.,660@@706,CWE-94,"8/13/2025, 12:25:39 PM",,False,The executeMetricScript method in MLService.java directly executes unsanitized; user-controlled scripts while binding dangerous system functionalities to the script's context. This issue enables arbitrary code execution; which aligns with CWE-94. Given that this service is part of a production multi-tenant financial platform; the vulnerability poses a significant security risk and is not a false positive.
0c2793ed-9e3e-4ab3-b1f9-420835ee1f9d,ScriptEngine Injection,low,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,The issue leverages the use of ScriptEngine.eval with potentially unsanitized user input leading to a code injection vulnerability as per CWE-94. This vulnerability is a significant risk even if marked as low severity because unsanitized inputs can be exploited for arbitrary code execution. The explanation emphasizes the need for proper validation and sanitization strategies to mitigate the risk of exploitation.,This code block uses ScriptEngine.eval with user-supplied data. Using user input directly in eval can lead to code injection vulnerabilities; where an attacker might inject and execute arbitrary code on the server. This vulnerability; mapped to CWE-94; is due to the absence of proper input validation and sanitization.  Although the current severity is low; the existence of such a vulnerability can escalate under certain conditions; and its presence indicates a lapse in security practices. Code injection vulnerabilities are critical as they could lead to complete system compromise. It is important to thoroughly review the security controls and implement strict input validation to prevent this issue from being exploited.,660@@706,CWE-94,"8/13/2025, 12:25:39 PM",,False,The code in executeMetricScript directly evaluates unsanitized; user-supplied scripts using ScriptEngine.eval while providing access to sensitive system functions; making it susceptible to code injection attacks. This vulnerability is deployed in a production service for a multi-tenant financial platform; where exploitation could lead to arbitrary code execution and overall compromise of the system. Therefore; this is not a false positive and must be addressed to ensure secure operation.
580a0109-dd2f-4a49-b1a5-fb739aa206a8,ScriptEngine Injection,low,open,/app/financehub/src/main/java/com/financehub/service/MLService.java,financehub,The detected issue involves the use of ScriptEngine.eval with unsanitized user input; which risks code injection. Although rated as low severity; it can lead to arbitrary code execution if exploited. It is advisable to validate input rigorously or avoid eval entirely.,The issue pertains to the use of ScriptEngine.eval with potential unsanitized user input. This creates a risk where an attacker could supply crafted input that gets executed; leading to arbitrary code execution in the application. The method eval executes code within the application context; which if not properly controlled; can allow for code injection attacks. The vulnerability arises from inadequate sanitization and validation of inputs that flow into this method. An attacker exploiting this vulnerability could potentially run harmful scripts that compromise system integrity or leak sensitive information.,607@@658,CWE-94,"8/13/2025, 12:25:39 PM",,False,The vulnerability originates from the evaluateCustomMetric method where user input is directly executed via ScriptEngine.eval without any sanitization. This creates an avenue for arbitrary code execution if malicious input is provided. Given the production use of this service in a multi-tenant financial platform and the presence of sensitive system properties in the execution context; this vulnerability is not a false positive and requires mitigation.
